consumer_type,decision,state,car_type_state,car_age_state,own_decision,car_type_decision,car_age_decision,car_type_post_decision,car_age_post_decision,count,count_state,ccp
0,68,88,0,0,2,4,2,4,2,2978.0,2005683.0,0.0014847809948032
0,69,88,0,0,2,4,3,4,3,4529.0,2005683.0,0.0022580836552934
0,70,88,0,0,2,4,4,4,4,4802.0,2005683.0,0.0023941968895383
0,71,88,0,0,2,4,5,4,5,5027.0,2005683.0,0.0025063781265533
0,72,88,0,0,2,4,6,4,6,5603.0,2005683.0,0.0027935620933118
0,73,88,0,0,2,4,7,4,7,5986.0,2005683.0,0.0029845194878752
0,74,88,0,0,2,4,8,4,8,6276.0,2005683.0,0.0031291086378056
0,75,88,0,0,2,4,9,4,9,7292.0,2005683.0,0.0036356692458379
0,76,88,0,0,2,4,10,4,10,8918.0,2005683.0,0.0044463656519998
0,77,88,0,0,2,4,11,4,11,9708.0,2005683.0,0.0048402464397414
0,78,88,0,0,2,4,12,4,12,10553.0,2005683.0,0.0052615493076423
0,79,88,0,0,2,4,13,4,13,10341.0,2005683.0,0.0051558496532104
0,80,88,0,0,2,4,14,4,14,9723.0,2005683.0,0.0048477251888758
0,81,88,0,0,2,4,15,4,15,8472.0,2005683.0,0.0042239975110722
0,82,88,0,0,2,4,16,4,16,6858.0,2005683.0,0.0034192841042178
0,83,88,0,0,2,4,17,4,17,5450.0,2005683.0,0.0027172788521416
0,84,88,0,0,2,4,18,4,18,4182.0,2005683.0,0.0020850752586525
0,85,88,0,0,2,4,19,4,19,3090.0,2005683.0,0.0015406223216729
0,86,88,0,0,2,4,20,4,20,2204.0,2005683.0,0.0010988775394715
0,87,88,0,0,2,4,21,4,21,1668.0,2005683.0,0.000831636903738
0,88,88,0,0,2,4,0,4,0,8878.0,2005683.0,0.0044264223209749
0,89,88,0,0,1,0,0,0,0,1529490.0,2005683.0,0.7625781342315809
1,0,0,1,1,0,0,0,1,1,70702.0,76414.0,0.9252492998665166
1,1,0,1,1,2,1,1,1,1,47.0,76414.0,0.0006150705368126
1,2,0,1,1,2,1,2,1,2,38.0,76414.0,0.0004972910723165
1,3,0,1,1,2,1,3,1,3,28.0,76414.0,0.0003664250006543
1,4,0,1,1,2,1,4,1,4,20.0,76414.0,0.0002617321433245
1,5,0,1,1,2,1,5,1,5,22.0,76414.0,0.0002879053576569
1,6,0,1,1,2,1,6,1,6,14.0,76414.0,0.0001832125003271
1,7,0,1,1,2,1,7,1,7,14.0,76414.0,0.0001832125003271
1,8,0,1,1,2,1,8,1,8,14.0,76414.0,0.0001832125003271
1,9,0,1,1,2,1,9,1,9,16.0,76414.0,0.0002093857146596
1,10,0,1,1,2,1,10,1,10,10.0,76414.0,0.0001308660716622
1,11,0,1,1,2,1,11,1,11,10.0,76414.0,0.0001308660716622
1,12,0,1,1,2,1,12,1,12,14.0,76414.0,0.0001832125003271
1,13,0,1,1,2,1,13,1,13,10.0,76414.0,0.0001308660716622
1,14,0,1,1,2,1,14,1,14,10.0,76414.0,0.0001308660716622
1,15,0,1,1,2,1,15,1,15,10.0,76414.0,0.0001308660716622
1,16,0,1,1,2,1,16,1,16,4.0,76414.0,5.234642866490434e-05
1,17,0,1,1,2,1,17,1,17,2.0,76414.0,2.617321433245217e-05
1,18,0,1,1,2,1,18,1,18,6.0,76414.0,7.85196429973565e-05
1,19,0,1,1,2,1,19,1,19,2.0,76414.0,2.617321433245217e-05
1,20,0,1,1,2,1,20,1,20,6.0,76414.0,7.85196429973565e-05
1,21,0,1,1,2,1,21,1,21,,,
1,22,0,1,1,2,1,0,1,0,800.0,76414.0,0.0104692857329808
1,23,0,1,1,2,2,1,2,1,26.0,76414.0,0.0003402517863218
1,24,0,1,1,2,2,2,2,2,16.0,76414.0,0.0002093857146596
1,25,0,1,1,2,2,3,2,3,21.0,76414.0,0.0002748187504907
1,26,0,1,1,2,2,4,2,4,18.0,76414.0,0.000235558928992
1,27,0,1,1,2,2,5,2,5,28.0,76414.0,0.0003664250006543
1,28,0,1,1,2,2,6,2,6,18.0,76414.0,0.000235558928992
1,29,0,1,1,2,2,7,2,7,20.0,76414.0,0.0002617321433245
1,30,0,1,1,2,2,8,2,8,18.0,76414.0,0.000235558928992
1,31,0,1,1,2,2,9,2,9,18.0,76414.0,0.000235558928992
1,32,0,1,1,2,2,10,2,10,14.0,76414.0,0.0001832125003271
1,33,0,1,1,2,2,11,2,11,14.0,76414.0,0.0001832125003271
1,34,0,1,1,2,2,12,2,12,10.0,76414.0,0.0001308660716622
1,35,0,1,1,2,2,13,2,13,10.0,76414.0,0.0001308660716622
1,36,0,1,1,2,2,14,2,14,18.0,76414.0,0.000235558928992
1,37,0,1,1,2,2,15,2,15,10.0,76414.0,0.0001308660716622
1,38,0,1,1,2,2,16,2,16,10.0,76414.0,0.0001308660716622
1,39,0,1,1,2,2,17,2,17,8.0,76414.0,0.0001046928573298
1,40,0,1,1,2,2,18,2,18,10.0,76414.0,0.0001308660716622
1,41,0,1,1,2,2,19,2,19,6.0,76414.0,7.85196429973565e-05
1,42,0,1,1,2,2,20,2,20,,,
1,43,0,1,1,2,2,21,2,21,4.0,76414.0,5.234642866490434e-05
1,44,0,1,1,2,2,0,2,0,301.0,76414.0,0.003939068757034
1,45,0,1,1,2,3,1,3,1,123.0,76414.0,0.0016096526814458
1,46,0,1,1,2,3,2,3,2,78.0,76414.0,0.0010207553589656
1,47,0,1,1,2,3,3,3,3,88.0,76414.0,0.0011516214306278
1,48,0,1,1,2,3,4,3,4,66.0,76414.0,0.0008637160729709
1,49,0,1,1,2,3,5,3,5,30.0,76414.0,0.0003925982149867
1,50,0,1,1,2,3,6,3,6,37.0,76414.0,0.0004842044651503
1,51,0,1,1,2,3,7,3,7,22.0,76414.0,0.0002879053576569
1,52,0,1,1,2,3,8,3,8,12.0,76414.0,0.0001570392859947
1,53,0,1,1,2,3,9,3,9,18.0,76414.0,0.000235558928992
1,54,0,1,1,2,3,10,3,10,20.0,76414.0,0.0002617321433245
1,55,0,1,1,2,3,11,3,11,18.0,76414.0,0.000235558928992
1,56,0,1,1,2,3,12,3,12,14.0,76414.0,0.0001832125003271
1,57,0,1,1,2,3,13,3,13,14.0,76414.0,0.0001832125003271
1,58,0,1,1,2,3,14,3,14,8.0,76414.0,0.0001046928573298
1,59,0,1,1,2,3,15,3,15,12.0,76414.0,0.0001570392859947
1,60,0,1,1,2,3,16,3,16,8.0,76414.0,0.0001046928573298
1,61,0,1,1,2,3,17,3,17,8.0,76414.0,0.0001046928573298
1,62,0,1,1,2,3,18,3,18,2.0,76414.0,2.617321433245217e-05
1,63,0,1,1,2,3,19,3,19,2.0,76414.0,2.617321433245217e-05
1,64,0,1,1,2,3,20,3,20,4.0,76414.0,5.234642866490434e-05
1,65,0,1,1,2,3,21,3,21,4.0,76414.0,5.234642866490434e-05
1,66,0,1,1,2,3,0,3,0,744.0,76414.0,0.0097364357316722
1,67,0,1,1,2,4,1,4,1,91.0,76414.0,0.0011908812521265
1,68,0,1,1,2,4,2,4,2,60.0,76414.0,0.0007851964299735
1,69,0,1,1,2,4,3,4,3,65.0,76414.0,0.0008506294658046
1,70,0,1,1,2,4,4,4,4,35.0,76414.0,0.0004580312508179
1,71,0,1,1,2,4,5,4,5,24.0,76414.0,0.0003140785719894
1,72,0,1,1,2,4,6,4,6,26.0,76414.0,0.0003402517863218
1,73,0,1,1,2,4,7,4,7,16.0,76414.0,0.0002093857146596
1,74,0,1,1,2,4,8,4,8,18.0,76414.0,0.000235558928992
1,75,0,1,1,2,4,9,4,9,14.0,76414.0,0.0001832125003271
1,76,0,1,1,2,4,10,4,10,18.0,76414.0,0.000235558928992
1,77,0,1,1,2,4,11,4,11,14.0,76414.0,0.0001832125003271
1,78,0,1,1,2,4,12,4,12,16.0,76414.0,0.0002093857146596
1,79,0,1,1,2,4,13,4,13,14.0,76414.0,0.0001832125003271
1,80,0,1,1,2,4,14,4,14,12.0,76414.0,0.0001570392859947
1,81,0,1,1,2,4,15,4,15,6.0,76414.0,7.85196429973565e-05
1,82,0,1,1,2,4,16,4,16,16.0,76414.0,0.0002093857146596
1,83,0,1,1,2,4,17,4,17,6.0,76414.0,7.85196429973565e-05
1,84,0,1,1,2,4,18,4,18,4.0,76414.0,5.234642866490434e-05
1,85,0,1,1,2,4,19,4,19,4.0,76414.0,5.234642866490434e-05
1,86,0,1,1,2,4,20,4,20,4.0,76414.0,5.234642866490434e-05
1,87,0,1,1,2,4,21,4,21,2.0,76414.0,2.617321433245217e-05
1,88,0,1,1,2,4,0,4,0,601.0,76414.0,0.0078650509069018
1,89,0,1,1,1,0,0,0,0,1619.0,76414.0,0.02118721700212
1,0,1,1,2,0,0,0,1,2,70504.0,80222.0,0.8788611602802224
1,1,1,1,2,2,1,1,1,1,119.0,80222.0,0.0014833836104809
1,2,1,1,2,2,1,2,1,2,81.0,80222.0,0.0010096980878063
1,3,1,1,2,2,1,3,1,3,35.0,80222.0,0.0004362892972002
1,4,1,1,2,2,1,4,1,4,35.0,80222.0,0.0004362892972002
1,5,1,1,2,2,1,5,1,5,20.0,80222.0,0.0002493081698287
1,6,1,1,2,2,1,6,1,6,20.0,80222.0,0.0002493081698287
1,7,1,1,2,2,1,7,1,7,20.0,80222.0,0.0002493081698287
1,8,1,1,2,2,1,8,1,8,18.0,80222.0,0.0002243773528458
1,9,1,1,2,2,1,9,1,9,12.0,80222.0,0.0001495849018972
1,10,1,1,2,2,1,10,1,10,20.0,80222.0,0.0002493081698287
1,11,1,1,2,2,1,11,1,11,10.0,80222.0,0.0001246540849143
1,12,1,1,2,2,1,12,1,12,16.0,80222.0,0.0001994465358629
1,13,1,1,2,2,1,13,1,13,6.0,80222.0,7.479245094861758e-05
1,14,1,1,2,2,1,14,1,14,12.0,80222.0,0.0001495849018972
1,15,1,1,2,2,1,15,1,15,8.0,80222.0,9.972326793149013e-05
1,16,1,1,2,2,1,16,1,16,12.0,80222.0,0.0001495849018972
1,17,1,1,2,2,1,17,1,17,6.0,80222.0,7.479245094861758e-05
1,18,1,1,2,2,1,18,1,18,6.0,80222.0,7.479245094861758e-05
1,19,1,1,2,2,1,19,1,19,4.0,80222.0,4.9861633965745056e-05
1,20,1,1,2,2,1,20,1,20,4.0,80222.0,4.9861633965745056e-05
1,21,1,1,2,2,1,21,1,21,2.0,80222.0,2.4930816982872528e-05
1,22,1,1,2,2,1,0,1,0,1637.0,80222.0,0.0204058737004811
1,23,1,1,2,2,2,1,2,1,43.0,80222.0,0.0005360125651317
1,24,1,1,2,2,2,2,2,2,20.0,80222.0,0.0002493081698287
1,25,1,1,2,2,2,3,2,3,22.0,80222.0,0.0002742389868115
1,26,1,1,2,2,2,4,2,4,22.0,80222.0,0.0002742389868115
1,27,1,1,2,2,2,5,2,5,14.0,80222.0,0.0001745157188801
1,28,1,1,2,2,2,6,2,6,18.0,80222.0,0.0002243773528458
1,29,1,1,2,2,2,7,2,7,24.0,80222.0,0.0002991698037944
1,30,1,1,2,2,2,8,2,8,22.0,80222.0,0.0002742389868115
1,31,1,1,2,2,2,9,2,9,22.0,80222.0,0.0002742389868115
1,32,1,1,2,2,2,10,2,10,20.0,80222.0,0.0002493081698287
1,33,1,1,2,2,2,11,2,11,16.0,80222.0,0.0001994465358629
1,34,1,1,2,2,2,12,2,12,20.0,80222.0,0.0002493081698287
1,35,1,1,2,2,2,13,2,13,14.0,80222.0,0.0001745157188801
1,36,1,1,2,2,2,14,2,14,18.0,80222.0,0.0002243773528458
1,37,1,1,2,2,2,15,2,15,12.0,80222.0,0.0001495849018972
1,38,1,1,2,2,2,16,2,16,10.0,80222.0,0.0001246540849143
1,39,1,1,2,2,2,17,2,17,12.0,80222.0,0.0001495849018972
1,40,1,1,2,2,2,18,2,18,6.0,80222.0,7.479245094861758e-05
1,41,1,1,2,2,2,19,2,19,6.0,80222.0,7.479245094861758e-05
1,42,1,1,2,2,2,20,2,20,2.0,80222.0,2.4930816982872528e-05
1,43,1,1,2,2,2,21,2,21,6.0,80222.0,7.479245094861758e-05
1,44,1,1,2,2,2,0,2,0,546.0,80222.0,0.0068061130363242
1,45,1,1,2,2,3,1,3,1,203.0,80222.0,0.0025304779237615
1,46,1,1,2,2,3,2,3,2,156.0,80222.0,0.001944603724664
1,47,1,1,2,2,3,3,3,3,181.0,80222.0,0.0022562389369499
1,48,1,1,2,2,3,4,3,4,129.0,80222.0,0.0016080376953952
1,49,1,1,2,2,3,5,3,5,56.0,80222.0,0.0006980628755204
1,50,1,1,2,2,3,6,3,6,57.0,80222.0,0.0007105282840118
1,51,1,1,2,2,3,7,3,7,36.0,80222.0,0.0004487547056917
1,52,1,1,2,2,3,8,3,8,24.0,80222.0,0.0002991698037944
1,53,1,1,2,2,3,9,3,9,20.0,80222.0,0.0002493081698287
1,54,1,1,2,2,3,10,3,10,20.0,80222.0,0.0002493081698287
1,55,1,1,2,2,3,11,3,11,25.0,80222.0,0.0003116352122859
1,56,1,1,2,2,3,12,3,12,18.0,80222.0,0.0002243773528458
1,57,1,1,2,2,3,13,3,13,14.0,80222.0,0.0001745157188801
1,58,1,1,2,2,3,14,3,14,12.0,80222.0,0.0001495849018972
1,59,1,1,2,2,3,15,3,15,12.0,80222.0,0.0001495849018972
1,60,1,1,2,2,3,16,3,16,8.0,80222.0,9.972326793149013e-05
1,61,1,1,2,2,3,17,3,17,8.0,80222.0,9.972326793149013e-05
1,62,1,1,2,2,3,18,3,18,6.0,80222.0,7.479245094861758e-05
1,63,1,1,2,2,3,19,3,19,4.0,80222.0,4.9861633965745056e-05
1,64,1,1,2,2,3,20,3,20,4.0,80222.0,4.9861633965745056e-05
1,65,1,1,2,2,3,21,3,21,2.0,80222.0,2.4930816982872528e-05
1,66,1,1,2,2,3,0,3,0,1502.0,80222.0,0.0187230435541372
1,67,1,1,2,2,4,1,4,1,172.0,80222.0,0.002144050260527
1,68,1,1,2,2,4,2,4,2,126.0,80222.0,0.0015706414699209
1,69,1,1,2,2,4,3,4,3,120.0,80222.0,0.0014958490189723
1,70,1,1,2,2,4,4,4,4,77.0,80222.0,0.0009598364538405
1,71,1,1,2,2,4,5,4,5,47.0,80222.0,0.0005858741990975
1,72,1,1,2,2,4,6,4,6,29.0,80222.0,0.0003614968462516
1,73,1,1,2,2,4,7,4,7,28.0,80222.0,0.0003490314377602
1,74,1,1,2,2,4,8,4,8,20.0,80222.0,0.0002493081698287
1,75,1,1,2,2,4,9,4,9,24.0,80222.0,0.0002991698037944
1,76,1,1,2,2,4,10,4,10,14.0,80222.0,0.0001745157188801
1,77,1,1,2,2,4,11,4,11,16.0,80222.0,0.0001994465358629
1,78,1,1,2,2,4,12,4,12,10.0,80222.0,0.0001246540849143
1,79,1,1,2,2,4,13,4,13,16.0,80222.0,0.0001994465358629
1,80,1,1,2,2,4,14,4,14,14.0,80222.0,0.0001745157188801
1,81,1,1,2,2,4,15,4,15,8.0,80222.0,9.972326793149013e-05
1,82,1,1,2,2,4,16,4,16,10.0,80222.0,0.0001246540849143
1,83,1,1,2,2,4,17,4,17,8.0,80222.0,9.972326793149013e-05
1,84,1,1,2,2,4,18,4,18,10.0,80222.0,0.0001246540849143
1,85,1,1,2,2,4,19,4,19,8.0,80222.0,9.972326793149013e-05
1,86,1,1,2,2,4,20,4,20,6.0,80222.0,7.479245094861758e-05
1,87,1,1,2,2,4,21,4,21,4.0,80222.0,4.9861633965745056e-05
1,88,1,1,2,2,4,0,4,0,1535.0,80222.0,0.0191344020343546
1,89,1,1,2,1,0,0,0,0,1921.0,80222.0,0.023946049712049
1,0,2,1,3,0,0,0,1,3,64395.0,78882.0,0.8163459344337111
1,1,2,1,3,2,1,1,1,1,168.0,78882.0,0.0021297634441317
1,2,2,1,3,2,1,2,1,2,82.0,78882.0,0.00103952739535
1,3,2,1,3,2,1,3,1,3,84.0,78882.0,0.0010648817220658
1,4,2,1,3,2,1,4,1,4,26.0,78882.0,0.0003296062473061
1,5,2,1,3,2,1,5,1,5,26.0,78882.0,0.0003296062473061
1,6,2,1,3,2,1,6,1,6,20.0,78882.0,0.0002535432671585
1,7,2,1,3,2,1,7,1,7,12.0,78882.0,0.0001521259602951
1,8,2,1,3,2,1,8,1,8,20.0,78882.0,0.0002535432671585
1,9,2,1,3,2,1,9,1,9,14.0,78882.0,0.0001774802870109
1,10,2,1,3,2,1,10,1,10,10.0,78882.0,0.0001267716335792
1,11,2,1,3,2,1,11,1,11,22.0,78882.0,0.0002788975938743
1,12,2,1,3,2,1,12,1,12,14.0,78882.0,0.0001774802870109
1,13,2,1,3,2,1,13,1,13,10.0,78882.0,0.0001267716335792
1,14,2,1,3,2,1,14,1,14,12.0,78882.0,0.0001521259602951
1,15,2,1,3,2,1,15,1,15,14.0,78882.0,0.0001774802870109
1,16,2,1,3,2,1,16,1,16,10.0,78882.0,0.0001267716335792
1,17,2,1,3,2,1,17,1,17,6.0,78882.0,7.606298014756218e-05
1,18,2,1,3,2,1,18,1,18,6.0,78882.0,7.606298014756218e-05
1,19,2,1,3,2,1,19,1,19,8.0,78882.0,0.0001014173068634
1,20,2,1,3,2,1,20,1,20,4.0,78882.0,5.070865343170812e-05
1,21,2,1,3,2,1,21,1,21,,,
1,22,2,1,3,2,1,0,1,0,3207.0,78882.0,0.0406556628888719
1,23,2,1,3,2,2,1,2,1,48.0,78882.0,0.0006085038411804
1,24,2,1,3,2,2,2,2,2,24.0,78882.0,0.0003042519205902
1,25,2,1,3,2,2,3,2,3,26.0,78882.0,0.0003296062473061
1,26,2,1,3,2,2,4,2,4,16.0,78882.0,0.0002028346137268
1,27,2,1,3,2,2,5,2,5,20.0,78882.0,0.0002535432671585
1,28,2,1,3,2,2,6,2,6,24.0,78882.0,0.0003042519205902
1,29,2,1,3,2,2,7,2,7,22.0,78882.0,0.0002788975938743
1,30,2,1,3,2,2,8,2,8,14.0,78882.0,0.0001774802870109
1,31,2,1,3,2,2,9,2,9,22.0,78882.0,0.0002788975938743
1,32,2,1,3,2,2,10,2,10,16.0,78882.0,0.0002028346137268
1,33,2,1,3,2,2,11,2,11,24.0,78882.0,0.0003042519205902
1,34,2,1,3,2,2,12,2,12,22.0,78882.0,0.0002788975938743
1,35,2,1,3,2,2,13,2,13,18.0,78882.0,0.0002281889404426
1,36,2,1,3,2,2,14,2,14,16.0,78882.0,0.0002028346137268
1,37,2,1,3,2,2,15,2,15,12.0,78882.0,0.0001521259602951
1,38,2,1,3,2,2,16,2,16,12.0,78882.0,0.0001521259602951
1,39,2,1,3,2,2,17,2,17,8.0,78882.0,0.0001014173068634
1,40,2,1,3,2,2,18,2,18,8.0,78882.0,0.0001014173068634
1,41,2,1,3,2,2,19,2,19,10.0,78882.0,0.0001267716335792
1,42,2,1,3,2,2,20,2,20,,,
1,43,2,1,3,2,2,21,2,21,6.0,78882.0,7.606298014756218e-05
1,44,2,1,3,2,2,0,2,0,1028.0,78882.0,0.0130321239319489
1,45,2,1,3,2,3,1,3,1,278.0,78882.0,0.0035242514135037
1,46,2,1,3,2,3,2,3,2,221.0,78882.0,0.0028016531021018
1,47,2,1,3,2,3,3,3,3,229.0,78882.0,0.0029030704089652
1,48,2,1,3,2,3,4,3,4,156.0,78882.0,0.0019776374838366
1,49,2,1,3,2,3,5,3,5,75.0,78882.0,0.0009507872518445
1,50,2,1,3,2,3,6,3,6,64.0,78882.0,0.0008113384549073
1,51,2,1,3,2,3,7,3,7,33.0,78882.0,0.0004183463908115
1,52,2,1,3,2,3,8,3,8,28.0,78882.0,0.0003549605740219
1,53,2,1,3,2,3,9,3,9,22.0,78882.0,0.0002788975938743
1,54,2,1,3,2,3,10,3,10,18.0,78882.0,0.0002281889404426
1,55,2,1,3,2,3,11,3,11,22.0,78882.0,0.0002788975938743
1,56,2,1,3,2,3,12,3,12,18.0,78882.0,0.0002281889404426
1,57,2,1,3,2,3,13,3,13,20.0,78882.0,0.0002535432671585
1,58,2,1,3,2,3,14,3,14,12.0,78882.0,0.0001521259602951
1,59,2,1,3,2,3,15,3,15,10.0,78882.0,0.0001267716335792
1,60,2,1,3,2,3,16,3,16,8.0,78882.0,0.0001014173068634
1,61,2,1,3,2,3,17,3,17,8.0,78882.0,0.0001014173068634
1,62,2,1,3,2,3,18,3,18,10.0,78882.0,0.0001267716335792
1,63,2,1,3,2,3,19,3,19,6.0,78882.0,7.606298014756218e-05
1,64,2,1,3,2,3,20,3,20,,,
1,65,2,1,3,2,3,21,3,21,2.0,78882.0,2.535432671585406e-05
1,66,2,1,3,2,3,0,3,0,2315.0,78882.0,0.029347633173601
1,67,2,1,3,2,4,1,4,1,275.0,78882.0,0.0034862199234299
1,68,2,1,3,2,4,2,4,2,185.0,78882.0,0.0023452752212165
1,69,2,1,3,2,4,3,4,3,171.0,78882.0,0.0021677949342055
1,70,2,1,3,2,4,4,4,4,136.0,78882.0,0.001724094216678
1,71,2,1,3,2,4,5,4,5,51.0,78882.0,0.0006465353312542
1,72,2,1,3,2,4,6,4,6,35.0,78882.0,0.0004437007175274
1,73,2,1,3,2,4,7,4,7,22.0,78882.0,0.0002788975938743
1,74,2,1,3,2,4,8,4,8,22.0,78882.0,0.0002788975938743
1,75,2,1,3,2,4,9,4,9,20.0,78882.0,0.0002535432671585
1,76,2,1,3,2,4,10,4,10,22.0,78882.0,0.0002788975938743
1,77,2,1,3,2,4,11,4,11,20.0,78882.0,0.0002535432671585
1,78,2,1,3,2,4,12,4,12,20.0,78882.0,0.0002535432671585
1,79,2,1,3,2,4,13,4,13,16.0,78882.0,0.0002028346137268
1,80,2,1,3,2,4,14,4,14,20.0,78882.0,0.0002535432671585
1,81,2,1,3,2,4,15,4,15,16.0,78882.0,0.0002028346137268
1,82,2,1,3,2,4,16,4,16,12.0,78882.0,0.0001521259602951
1,83,2,1,3,2,4,17,4,17,8.0,78882.0,0.0001014173068634
1,84,2,1,3,2,4,18,4,18,12.0,78882.0,0.0001521259602951
1,85,2,1,3,2,4,19,4,19,4.0,78882.0,5.070865343170812e-05
1,86,2,1,3,2,4,20,4,20,,,
1,87,2,1,3,2,4,21,4,21,2.0,78882.0,2.535432671585406e-05
1,88,2,1,3,2,4,0,4,0,2600.0,78882.0,0.0329606247306102
1,89,2,1,3,1,0,0,0,0,2092.0,78882.0,0.0265206257447833
1,0,3,1,4,0,0,0,1,4,64659.0,79891.0,0.809340226058004
1,1,3,1,4,2,1,1,1,1,226.0,79891.0,0.0028288543140028
1,2,3,1,4,2,1,2,1,2,92.0,79891.0,0.0011515690127799
1,3,3,1,4,2,1,3,1,3,82.0,79891.0,0.0010263984679125
1,4,3,1,4,2,1,4,1,4,55.0,79891.0,0.0006884379967706
1,5,3,1,4,2,1,5,1,5,36.0,79891.0,0.0004506139615225
1,6,3,1,4,2,1,6,1,6,26.0,79891.0,0.0003254434166551
1,7,3,1,4,2,1,7,1,7,18.0,79891.0,0.0002253069807612
1,8,3,1,4,2,1,8,1,8,14.0,79891.0,0.0001752387628143
1,9,3,1,4,2,1,9,1,9,18.0,79891.0,0.0002253069807612
1,10,3,1,4,2,1,10,1,10,16.0,79891.0,0.0002002728717878
1,11,3,1,4,2,1,11,1,11,16.0,79891.0,0.0002002728717878
1,12,3,1,4,2,1,12,1,12,18.0,79891.0,0.0002253069807612
1,13,3,1,4,2,1,13,1,13,18.0,79891.0,0.0002253069807612
1,14,3,1,4,2,1,14,1,14,14.0,79891.0,0.0001752387628143
1,15,3,1,4,2,1,15,1,15,12.0,79891.0,0.0001502046538408
1,16,3,1,4,2,1,16,1,16,4.0,79891.0,5.006821794695272e-05
1,17,3,1,4,2,1,17,1,17,10.0,79891.0,0.0001251705448673
1,18,3,1,4,2,1,18,1,18,6.0,79891.0,7.510232692042908e-05
1,19,3,1,4,2,1,19,1,19,6.0,79891.0,7.510232692042908e-05
1,20,3,1,4,2,1,20,1,20,10.0,79891.0,0.0001251705448673
1,21,3,1,4,2,1,21,1,21,,,
1,22,3,1,4,2,1,0,1,0,3096.0,79891.0,0.0387528006909414
1,23,3,1,4,2,2,1,2,1,74.0,79891.0,0.0009262620320186
1,24,3,1,4,2,2,2,2,2,43.0,79891.0,0.0005382333429297
1,25,3,1,4,2,2,3,2,3,30.0,79891.0,0.0003755116346021
1,26,3,1,4,2,2,4,2,4,32.0,79891.0,0.0004005457435756
1,27,3,1,4,2,2,5,2,5,20.0,79891.0,0.0002503410897347
1,28,3,1,4,2,2,6,2,6,20.0,79891.0,0.0002503410897347
1,29,3,1,4,2,2,7,2,7,22.0,79891.0,0.0002753751987082
1,30,3,1,4,2,2,8,2,8,18.0,79891.0,0.0002253069807612
1,31,3,1,4,2,2,9,2,9,20.0,79891.0,0.0002503410897347
1,32,3,1,4,2,2,10,2,10,20.0,79891.0,0.0002503410897347
1,33,3,1,4,2,2,11,2,11,20.0,79891.0,0.0002503410897347
1,34,3,1,4,2,2,12,2,12,18.0,79891.0,0.0002253069807612
1,35,3,1,4,2,2,13,2,13,14.0,79891.0,0.0001752387628143
1,36,3,1,4,2,2,14,2,14,14.0,79891.0,0.0001752387628143
1,37,3,1,4,2,2,15,2,15,10.0,79891.0,0.0001251705448673
1,38,3,1,4,2,2,16,2,16,12.0,79891.0,0.0001502046538408
1,39,3,1,4,2,2,17,2,17,8.0,79891.0,0.0001001364358939
1,40,3,1,4,2,2,18,2,18,4.0,79891.0,5.006821794695272e-05
1,41,3,1,4,2,2,19,2,19,10.0,79891.0,0.0001251705448673
1,42,3,1,4,2,2,20,2,20,4.0,79891.0,5.006821794695272e-05
1,43,3,1,4,2,2,21,2,21,4.0,79891.0,5.006821794695272e-05
1,44,3,1,4,2,2,0,2,0,973.0,79891.0,0.0121790940155962
1,45,3,1,4,2,3,1,3,1,311.0,79891.0,0.0038928039453755
1,46,3,1,4,2,3,2,3,2,239.0,79891.0,0.0029915760223304
1,47,3,1,4,2,3,3,3,3,263.0,79891.0,0.0032919853300121
1,48,3,1,4,2,3,4,3,4,237.0,79891.0,0.0029665419133569
1,49,3,1,4,2,3,5,3,5,118.0,79891.0,0.0014770124294351
1,50,3,1,4,2,3,6,3,6,86.0,79891.0,0.0010764666858594
1,51,3,1,4,2,3,7,3,7,32.0,79891.0,0.0004005457435756
1,52,3,1,4,2,3,8,3,8,29.0,79891.0,0.0003629945801154
1,53,3,1,4,2,3,9,3,9,24.0,79891.0,0.0003004093076817
1,54,3,1,4,2,3,10,3,10,22.0,79891.0,0.0002753751987082
1,55,3,1,4,2,3,11,3,11,26.0,79891.0,0.0003254434166551
1,56,3,1,4,2,3,12,3,12,20.0,79891.0,0.0002503410897347
1,57,3,1,4,2,3,13,3,13,18.0,79891.0,0.0002253069807612
1,58,3,1,4,2,3,14,3,14,10.0,79891.0,0.0001251705448673
1,59,3,1,4,2,3,15,3,15,8.0,79891.0,0.0001001364358939
1,60,3,1,4,2,3,16,3,16,12.0,79891.0,0.0001502046538408
1,61,3,1,4,2,3,17,3,17,16.0,79891.0,0.0002002728717878
1,62,3,1,4,2,3,18,3,18,6.0,79891.0,7.510232692042908e-05
1,63,3,1,4,2,3,19,3,19,8.0,79891.0,0.0001001364358939
1,64,3,1,4,2,3,20,3,20,2.0,79891.0,2.503410897347636e-05
1,65,3,1,4,2,3,21,3,21,4.0,79891.0,5.006821794695272e-05
1,66,3,1,4,2,3,0,3,0,2305.0,79891.0,0.0288518105919315
1,67,3,1,4,2,4,1,4,1,332.0,79891.0,0.004155662089597
1,68,3,1,4,2,4,2,4,2,236.0,79891.0,0.0029540248588702
1,69,3,1,4,2,4,3,4,3,208.0,79891.0,0.0026035473332415
1,70,3,1,4,2,4,4,4,4,171.0,79891.0,0.0021404163172322
1,71,3,1,4,2,4,5,4,5,84.0,79891.0,0.001051432576886
1,72,3,1,4,2,4,6,4,6,46.0,79891.0,0.0005757845063899
